836	"663, 192, 357, 429, 12, 170, 603, 657, 185, 654"
837	"275, 1009, 740, 19, 274, 283, 286, 181, 845, 289"
838	"718, 318, 114, 497, 190, 408, 173, 50, 134, 169"
839	"1085, 50, 475, 129, 127, 285, 286, 235, 117, 255"
840	"615, 606, 483, 1266, 513, 657, 272, 1065, 484, 474"
841	"1294, 272, 888, 331, 258, 316, 286, 313, 326, 307"
842	"874, 302, 269, 258, 902, 340, 272, 886, 315, 270"
843	"89, 271, 62, 675, 7, 250, 195, 800, 96, 183"
844	"83, 173, 45, 318, 50, 207, 12, 921, 174, 251"
845	"690, 308, 903, 909, 1394, 311, 1434, 1234, 750, 310"
846	"127, 50, 56, 187, 182, 64, 178, 174, 520, 12"
847	"1167, 1137, 1400, 173, 89, 372, 740, 1086, 652, 50"
848	"945, 173, 152, 421, 512, 647, 166, 202, 1063, 163"
849	"588, 174, 298, 172, 421, 633, 143, 15, 27, 676"
850	"181, 210, 121, 496, 174, 71, 485, 8, 50, 95"
851	"483, 915, 480, 318, 1143, 50, 180, 12, 64, 182"
852	"50, 408, 181, 1, 257, 151, 109, 117, 515, 127"
853	"300, 288, 682, 880, 1280, 333, 299, 304, 270, 1025"
854	"127, 180, 56, 603, 357, 100, 185, 98, 483, 12"
855	"638, 855, 165, 198, 475, 166, 462, 512, 45, 59"
856	"313, 272, 316, 315, 690, 750, 327, 286, 270, 300"
857	"116, 275, 14, 898, 19, 258, 475, 283, 259, 321"
858	"689, 127, 334, 1368, 269, 9, 515, 754, 100, 286"
859	"287, 421, 846, 3, 535, 475, 955, 249, 313, 1009"
860	"514, 262, 100, 70, 204, 865, 202, 285, 56, 216"
861	"286, 275, 242, 45, 116, 83, 1009, 170, 86, 531"
862	"64, 515, 10, 59, 12, 198, 89, 60, 98, 520"
863	"334, 272, 268, 316, 361, 333, 258, 324, 302, 307"
864	"50, 169, 174, 172, 173, 64, 12, 181, 127, 96"
865	"919, 1009, 1240, 547, 169, 847, 408, 475, 100, 189"
866	"347, 321, 242, 319, 900, 306, 315, 887, 303, 896"
867	"652, 89, 474, 483, 168, 1159, 524, 134, 480, 511"
868	"919, 475, 408, 169, 173, 168, 89, 150, 474, 56"
869	"151, 515, 100, 50, 127, 276, 249, 269, 253, 181"
870	"793, 50, 641, 169, 127, 134, 483, 56, 172, 12"
871	"50, 96, 195, 174, 313, 172, 181, 182, 187, 210"
872	"313, 300, 117, 282, 121, 742, 905, 118, 597, 925"
873	"292, 313, 328, 326, 300, 342, 294, 258, 879, 750"
874	"357, 127, 197, 654, 100, 514, 191, 285, 137, 124"
875	"179, 56, 23, 654, 180, 134, 185, 32, 603, 481"
876	"318, 19, 178, 48, 604, 511, 529, 531, 435, 174"
877	"59, 56, 258, 549, 60, 170, 98, 302, 921, 744"
878	"170, 14, 165, 496, 127, 462, 64, 100, 515, 197"
879	"127, 282, 125, 763, 866, 237, 276, 25, 117, 50"
880	"127, 272, 316, 56, 50, 180, 12, 185, 187, 318"
881	"51, 64, 580, 265, 22, 98, 174, 515, 520, 601"
882	"496, 199, 205, 50, 174, 133, 172, 378, 181, 427"
883	"512, 60, 922, 1019, 867, 1656, 1171, 10, 1448, 1592"
884	"463, 179, 582, 14, 9, 285, 100, 1073, 269, 381"
885	"174, 318, 28, 50, 660, 739, 71, 173, 196, 69"
886	"1467, 171, 657, 64, 12, 50, 173, 659, 318, 721"
887	"763, 288, 90, 369, 562, 993, 410, 418, 412, 432"
888	"191, 269, 514, 286, 237, 180, 762, 202, 792, 274"
889	"1589, 169, 12, 64, 128, 1073, 919, 173, 50, 223"
890	"483, 474, 134, 357, 480, 671, 479, 136, 185, 135"
891	"924, 459, 313, 282, 25, 107, 740, 15, 476, 1197"
892	"12, 64, 318, 50, 127, 98, 515, 1269, 89, 483"
893	"50, 172, 144, 96, 69, 56, 237, 1, 117, 298"
894	"960, 57, 1131, 1194, 318, 536, 190, 272, 515, 1005"
895	"275, 50, 181, 1, 13, 100, 151, 283, 1014, 742"
896	"174, 50, 172, 187, 127, 64, 496, 144, 22, 511"
897	"234, 96, 673, 195, 79, 174, 187, 185, 609, 204"
898	"316, 327, 302, 309, 324, 315, 272, 358, 319, 270"
899	"50, 694, 174, 64, 48, 172, 496, 28, 173, 660"
900	"589, 318, 483, 618, 205, 474, 100, 124, 129, 9"
901	"22, 174, 1389, 69, 1620, 1605, 378, 155, 1643, 66"
902	"318, 483, 480, 306, 50, 144, 79, 497, 191, 172"
903	"192, 127, 187, 56, 23, 182, 180, 185, 357, 693"
904	"785, 155, 216, 278, 255, 451, 275, 300, 421, 117"
905	"313, 302, 345, 100, 458, 591, 7, 508, 475, 237"
906	"676, 285, 287, 221, 9, 10, 744, 276, 15, 286"
907	"313, 278, 272, 1157, 1220, 697, 318, 117, 282, 520"
908	"318, 483, 133, 657, 496, 484, 515, 488, 427, 603"
909	"509, 165, 382, 86, 166, 1121, 275, 286, 531, 261"
910	"98, 313, 357, 12, 127, 174, 50, 100, 205, 182"
911	"428, 647, 709, 399, 855, 87, 479, 173, 194, 190"
912	"427, 143, 479, 419, 197, 423, 14, 132, 602, 659"
913	"478, 483, 173, 357, 481, 127, 50, 19, 603, 172"
914	"778, 155, 781, 402, 197, 1406, 371, 643, 381, 313"
915	"268, 347, 345, 691, 286, 750, 315, 313, 321, 300"
916	"1194, 246, 1005, 512, 56, 134, 100, 60, 474, 268"
917	"276, 100, 25, 9, 237, 476, 285, 287, 150, 696"
918	"1639, 190, 137, 1137, 1099, 631, 1195, 923, 529, 165"
919	"272, 318, 313, 64, 302, 98, 236, 11, 191, 315"
920	"302, 313, 272, 1612, 340, 270, 288, 258, 346, 347"
921	"1032, 210, 1016, 143, 174, 181, 50, 121, 172, 71"
922	"173, 50, 257, 421, 919, 174, 83, 168, 172, 265"
923	"50, 475, 168, 174, 100, 333, 276, 181, 129, 273"
924	"705, 134, 50, 511, 172, 174, 318, 527, 178, 275"
925	"325, 682, 332, 185, 98, 5, 327, 447, 816, 245"
926	"269, 272, 286, 258, 340, 302, 315, 313, 262, 237"
927	"1016, 541, 742, 385, 121, 328, 210, 64, 96, 257"
928	"9, 134, 1007, 114, 8, 269, 246, 172, 127, 48"
929	"135, 127, 187, 589, 521, 89, 98, 185, 100, 423"
930	"113, 126, 286, 190, 244, 709, 275, 165, 269, 1315"
931	"272, 316, 909, 313, 344, 286, 750, 315, 515, 304"
932	"1126, 1449, 114, 524, 483, 119, 474, 513, 647, 1512"
933	"127, 515, 98, 357, 12, 100, 180, 135, 183, 64"
934	"1449, 50, 709, 173, 963, 172, 174, 705, 134, 624"
935	"313, 15, 300, 255, 476, 148, 117, 924, 282, 274"
936	"1097, 1344, 127, 1377, 813, 1368, 100, 475, 9, 285"
937	"408, 50, 297, 283, 224, 124, 303, 242, 285, 515"
938	"1012, 762, 121, 50, 181, 258, 7, 273, 866, 106"
939	"15, 1277, 591, 237, 742, 258, 220, 298, 127, 255"
940	"354, 313, 56, 96, 272, 50, 173, 204, 95, 174"
941	"408, 124, 1007, 1, 258, 455, 15, 298, 475, 919"
942	"478, 174, 95, 318, 210, 705, 50, 172, 496, 313"
943	"721, 11, 42, 68, 64, 205, 219, 182, 22, 763"
